id,sentiment
8904,relief
8905,neutral
8906,neutral
8907,neutral
8908,fun
8909,neutral
8910,neutral
8911,neutral
8912,relief
8913,happiness
8914,neutral
8915,worry
8916,neutral
8917,happiness
8918,worry
8919,neutral
8920,neutral
8921,worry
8922,worry
8923,relief
8924,neutral
8925,neutral
8926,neutral
8927,love
8928,happiness
8929,worry
8930,neutral
8931,neutral
8932,love
8933,worry
8934,worry
8935,relief
8936,love
8937,worry
8938,happiness
8939,happiness
8940,worry
8941,enthusiasm
8942,happiness
8943,love
8944,love
8945,love
8946,worry
8947,worry
8948,neutral
8949,surprise
8950,neutral
8951,love
8952,neutral
8953,love
8954,neutral
8955,neutral
8956,neutral
8957,love
8958,sadness
8959,sadness
8960,neutral
8961,happiness
8962,fun
8963,relief
8964,worry
8965,happiness
8966,love
8967,love
8968,happiness
8969,neutral
8970,happiness
8971,worry
8972,fun
8973,worry
8974,neutral
8975,hate
8976,worry
8977,worry
8978,neutral
8979,love
8980,neutral
8981,love
8982,fun
8983,neutral
8984,happiness
8985,neutral
8986,happiness
8987,worry
8988,neutral
8989,worry
8990,worry
8991,neutral
8992,neutral
8993,neutral
8994,love
8995,love
8996,worry
8997,fun
8998,relief
8999,happiness
9000,neutral
9001,sadness
9002,worry
9003,worry
9004,love
9005,fun
9006,worry
9007,happiness
9008,relief
9009,worry
9010,happiness
9011,love
9012,neutral
9013,worry
9014,neutral
9015,worry
9016,sadness
9017,love
9018,neutral
9019,surprise
9020,relief
9021,neutral
9022,happiness
9023,neutral
9024,neutral
9025,neutral
9026,love
9027,worry
9028,neutral
9029,neutral
9030,neutral
9031,neutral
9032,love
9033,love
9034,worry
9035,worry
9036,love
9037,worry
9038,neutral
9039,neutral
9040,neutral
9041,happiness
9042,neutral
9043,neutral
9044,love
9045,love
9046,neutral
9047,sadness
9048,fun
9049,neutral
9050,neutral
9051,relief
9052,love
9053,worry
9054,neutral
9055,happiness
9056,worry
9057,neutral
9058,happiness
9059,worry
9060,love
9061,neutral
9062,hate
9063,love
9064,neutral
9065,empty
9066,love
9067,happiness
9068,love
9069,worry
9070,worry
9071,happiness
9072,neutral
9073,neutral
9074,happiness
9075,enthusiasm
9076,love
9077,happiness
9078,worry
9079,neutral
9080,love
9081,happiness
9082,neutral
9083,relief
9084,worry
9085,fun
9086,worry
9087,happiness
9088,neutral
9089,love
9090,neutral
9091,love
9092,neutral
9093,worry
9094,neutral
9095,worry
9096,worry
9097,worry
9098,love
9099,neutral
9100,neutral
9101,love
9102,happiness
9103,happiness
9104,neutral
9105,sadness
9106,love
9107,worry
9108,happiness
9109,worry
9110,worry
9111,happiness
9112,neutral
9113,happiness
9114,sadness
9115,happiness
9116,worry
9117,neutral
9118,neutral
9119,enthusiasm
9120,love
9121,neutral
9122,neutral
9123,happiness
9124,neutral
9125,neutral
9126,worry
9127,love
9128,happiness
9129,surprise
9130,enthusiasm
9131,love
9132,happiness
9133,happiness
9134,worry
9135,happiness
9136,love
9137,happiness
9138,happiness
9139,neutral
9140,worry
9141,worry
9142,happiness
9143,love
9144,happiness
9145,happiness
9146,neutral
9147,neutral
9148,surprise
9149,neutral
9150,love
9151,relief
9152,happiness
9153,hate
9154,happiness
9155,neutral
9156,happiness
9157,love
9158,fun
9159,love
9160,love
9161,love
9162,worry
9163,neutral
9164,neutral
9165,happiness
9166,neutral
9167,surprise
9168,love
9169,happiness
9170,happiness
9171,neutral
9172,neutral
9173,neutral
9174,happiness
9175,neutral
9176,worry
9177,worry
9178,neutral
9179,happiness
9180,neutral
9181,worry
9182,sadness
9183,worry
9184,happiness
9185,fun
9186,neutral
9187,hate
9188,love
9189,neutral
9190,relief
9191,love
9192,love
9193,neutral
9194,relief
9195,neutral
9196,love
9197,love
9198,neutral
9199,neutral
9200,neutral
9201,neutral
9202,worry
9203,worry
9204,happiness
9205,neutral
9206,neutral
9207,love
9208,sadness
9209,neutral
9210,love
9211,love
9212,neutral
9213,worry
9214,neutral
9215,neutral
9216,neutral
9217,neutral
9218,love
9219,love
9220,worry
9221,fun
9222,happiness
9223,love
9224,neutral
9225,happiness
9226,neutral
9227,surprise
9228,worry
9229,happiness
9230,happiness
9231,worry
9232,neutral
9233,neutral
9234,neutral
9235,worry
9236,happiness
9237,neutral
9238,love
9239,neutral
9240,surprise
9241,surprise
9242,neutral
9243,happiness
9244,happiness
9245,neutral
9246,neutral
9247,neutral
9248,neutral
9249,hate
9250,neutral
9251,happiness
9252,fun
9253,happiness
9254,love
9255,worry
9256,worry
9257,neutral
9258,happiness
9259,surprise
9260,love
9261,happiness
9262,neutral
9263,happiness
9264,neutral
9265,love
9266,neutral
9267,happiness
9268,neutral
9269,love
9270,happiness
9271,neutral
9272,relief
9273,neutral
9274,neutral
9275,fun
9276,happiness
9277,love
9278,neutral
9279,happiness
9280,sadness
9281,happiness
9282,sadness
9283,relief
9284,love
9285,love
9286,neutral
9287,happiness
9288,neutral
9289,neutral
9290,neutral
9291,neutral
9292,worry
9293,love
9294,worry
9295,love
9296,neutral
9297,neutral
9298,worry
9299,happiness
9300,neutral
9301,neutral
9302,sadness
9303,happiness
9304,neutral
9305,love
9306,happiness
9307,neutral
9308,neutral
9309,neutral
9310,neutral
9311,love
9312,happiness
9313,love
9314,neutral
9315,neutral
9316,surprise
9317,love
9318,fun
9319,love
9320,neutral
9321,neutral
9322,happiness
9323,neutral
9324,neutral
9325,neutral
9326,worry
9327,worry
9328,happiness
9329,love
9330,neutral
9331,neutral
9332,neutral
9333,love
9334,neutral
9335,surprise
9336,happiness
9337,happiness
9338,happiness
9339,relief
9340,neutral
9341,neutral
9342,neutral
9343,neutral
9344,empty
9345,happiness
9346,neutral
9347,happiness
9348,love
9349,love
9350,love
9351,worry
9352,neutral
9353,love
9354,worry
9355,surprise
9356,happiness
9357,surprise
9358,neutral
9359,surprise
9360,sadness
9361,neutral
9362,happiness
9363,worry
9364,neutral
9365,happiness
9366,happiness
9367,happiness
9368,neutral
9369,neutral
9370,neutral
9371,worry
9372,fun
9373,relief
9374,happiness
9375,sadness
9376,happiness
9377,neutral
9378,worry
9379,love
9380,neutral
9381,relief
9382,surprise
9383,sadness
9384,worry
9385,happiness
9386,happiness
9387,happiness
9388,love
9389,love
9390,relief
9391,love
9392,happiness
9393,worry
9394,neutral
9395,neutral
9396,love
9397,neutral
9398,happiness
9399,love
9400,love
9401,happiness
9402,neutral
9403,neutral
9404,neutral
9405,happiness
9406,happiness
9407,surprise
9408,happiness
9409,neutral
9410,worry
9411,fun
9412,happiness
9413,worry
9414,worry
9415,neutral
9416,hate
9417,worry
9418,sadness
9419,love
9420,neutral
9421,love
9422,love
9423,worry
9424,surprise
9425,neutral
9426,worry
9427,love
9428,happiness
9429,worry
9430,worry
9431,love
9432,love
9433,surprise
9434,happiness
9435,happiness
9436,love
9437,worry
9438,love
9439,neutral
9440,worry
9441,neutral
9442,neutral
9443,neutral
9444,neutral
9445,neutral
9446,neutral
9447,love
9448,love
9449,worry
9450,sadness
9451,neutral
9452,love
9453,worry
9454,love
9455,happiness
9456,happiness
9457,love
9458,neutral
9459,neutral
9460,worry
9461,love
9462,neutral
9463,neutral
9464,love
9465,neutral
9466,happiness
9467,neutral
9468,happiness
9469,neutral
9470,fun
9471,neutral
9472,worry
9473,worry
9474,worry
9475,neutral
9476,surprise
9477,neutral
9478,love
9479,love
9480,neutral
9481,happiness
9482,neutral
9483,surprise
9484,love
9485,love
9486,worry
9487,hate
9488,sadness
9489,neutral
9490,neutral
9491,love
9492,neutral
9493,happiness
9494,fun
9495,sadness
9496,love
9497,love
9498,neutral
9499,surprise
9500,relief
9501,relief
9502,happiness
9503,love
9504,worry
9505,happiness
9506,worry
9507,love
9508,happiness
9509,fun
9510,neutral
9511,happiness
9512,love
9513,happiness
9514,love
9515,worry
9516,happiness
9517,happiness
9518,neutral
9519,neutral
9520,neutral
9521,worry
9522,happiness
9523,neutral
9524,happiness
9525,happiness
9526,neutral
9527,fun
9528,neutral
9529,sadness
9530,happiness
9531,love
9532,happiness
9533,neutral
9534,neutral
9535,neutral
9536,neutral
9537,worry
9538,love
9539,happiness
9540,worry
9541,surprise
9542,worry
9543,neutral
9544,worry
9545,love
9546,happiness
9547,love
9548,neutral
9549,neutral
9550,neutral
9551,neutral
9552,happiness
9553,fun
9554,happiness
9555,happiness
9556,enthusiasm
9557,neutral
9558,worry
9559,neutral
9560,worry
9561,happiness
9562,neutral
9563,worry
9564,neutral
9565,worry
9566,worry
9567,surprise
9568,sadness
9569,love
9570,neutral
9571,neutral
9572,neutral
9573,happiness
9574,sadness
9575,neutral
9576,love
9577,neutral
9578,worry
9579,fun
9580,worry
9581,worry
9582,sadness
9583,neutral
9584,happiness
9585,happiness
9586,love
9587,worry
9588,relief
9589,neutral
9590,happiness
9591,worry
9592,happiness
9593,neutral
9594,worry
9595,neutral
9596,love
9597,happiness
9598,worry
9599,sadness
9600,happiness
9601,love
9602,neutral
9603,love
9604,neutral
9605,relief
9606,love
9607,neutral
9608,love
9609,love
9610,love
9611,worry
9612,neutral
9613,worry
9614,love
9615,happiness
9616,sadness
9617,worry
9618,sadness
9619,happiness
9620,fun
9621,worry
9622,neutral
9623,love
9624,neutral
9625,love
9626,happiness
9627,surprise
9628,worry
9629,neutral
9630,happiness
9631,love
9632,neutral
9633,surprise
9634,neutral
9635,hate
9636,worry
9637,neutral
9638,love
9639,worry
9640,neutral
9641,happiness
9642,neutral
9643,worry
9644,neutral
9645,sadness
9646,love
9647,neutral
9648,happiness
9649,happiness
9650,neutral
9651,fun
9652,neutral
9653,surprise
9654,love
9655,worry
9656,sadness
9657,neutral
9658,happiness
9659,sadness
9660,happiness
9661,neutral
9662,love
9663,neutral
9664,neutral
9665,love
9666,neutral
9667,sadness
9668,worry
9669,neutral
9670,love
9671,sadness
9672,happiness
9673,neutral
9674,neutral
9675,neutral
9676,love
9677,love
9678,worry
9679,hate
9680,love
9681,love
9682,worry
9683,worry
9684,worry
9685,neutral
9686,neutral
9687,neutral
9688,neutral
9689,neutral
9690,worry
9691,worry
9692,worry
9693,worry
9694,worry
9695,neutral
9696,neutral
9697,love
9698,neutral
9699,love
9700,surprise
9701,love
9702,love
9703,surprise
9704,love
9705,worry
9706,happiness
9707,worry
9708,neutral
9709,neutral
9710,love
9711,love
9712,love
9713,love
9714,worry
9715,sadness
9716,worry
9717,happiness
9718,love
9719,neutral
9720,love
9721,fun
9722,worry
9723,neutral
9724,neutral
9725,worry
9726,neutral
9727,happiness
9728,relief
9729,fun
9730,fun
9731,worry
9732,neutral
9733,love
9734,neutral
9735,love
9736,sadness
9737,happiness
9738,love
9739,love
9740,fun
9741,worry
9742,neutral
9743,fun
9744,fun
9745,love
9746,worry
9747,worry
9748,neutral
9749,happiness
9750,worry
9751,happiness
9752,neutral
9753,sadness
9754,neutral
9755,worry
9756,fun
9757,happiness
9758,worry
9759,worry
9760,worry
9761,love
9762,surprise
9763,neutral
9764,happiness
9765,happiness
9766,sadness
9767,neutral
9768,happiness
9769,worry
9770,neutral
9771,happiness
9772,love
9773,happiness
9774,happiness
9775,love
9776,worry
9777,worry
9778,love
9779,happiness
9780,worry
9781,sadness
9782,love
9783,love
9784,love
9785,worry
9786,neutral
9787,love
9788,fun
9789,worry
9790,neutral
9791,neutral
9792,happiness
9793,happiness
9794,neutral
9795,worry
9796,neutral
9797,worry
9798,happiness
9799,neutral
9800,worry
9801,fun
9802,worry
9803,neutral
9804,neutral
9805,happiness
9806,relief
9807,worry
9808,enthusiasm
9809,worry
9810,worry
9811,neutral
9812,happiness
9813,worry
9814,happiness
9815,happiness
9816,love
9817,relief
9818,worry
9819,sadness
9820,neutral
9821,worry
9822,love
9823,surprise
9824,neutral
9825,fun
9826,surprise
9827,worry
9828,love
9829,happiness
9830,neutral
9831,neutral
9832,worry
9833,love
9834,relief
9835,surprise
9836,happiness
9837,love
9838,neutral
9839,happiness
9840,love
9841,neutral
9842,love
9843,worry
9844,happiness
9845,neutral
9846,fun
9847,happiness
9848,happiness
9849,fun
9850,worry
9851,happiness
9852,worry
9853,happiness
9854,neutral
9855,worry
9856,surprise
9857,love
9858,neutral
9859,love
9860,worry
9861,neutral
9862,surprise
9863,neutral
9864,worry
9865,worry
9866,relief
9867,happiness
9868,worry
9869,love
9870,neutral
9871,worry
9872,worry
9873,worry
9874,neutral
9875,neutral
9876,worry
9877,neutral
9878,love
9879,worry
9880,happiness
9881,neutral
9882,love
9883,worry
9884,worry
9885,neutral
9886,worry
9887,worry
9888,worry
9889,love
9890,love
9891,surprise
9892,happiness
9893,fun
9894,relief
9895,neutral
9896,neutral
9897,worry
9898,love
9899,neutral
9900,neutral
9901,love
9902,worry
9903,happiness
9904,surprise
9905,neutral
9906,neutral
9907,happiness
9908,worry
9909,neutral
9910,worry
9911,love
9912,neutral
9913,love
9914,neutral
9915,love
9916,worry
9917,fun
9918,happiness
9919,neutral
9920,love
9921,neutral
9922,happiness
9923,fun
9924,love
9925,love
9926,happiness
9927,happiness
9928,worry
9929,love
9930,neutral
9931,neutral
9932,love
9933,happiness
9934,worry
9935,love
9936,happiness
9937,surprise
9938,worry
9939,neutral
9940,love
9941,neutral
9942,love
9943,love
9944,sadness
9945,love
9946,neutral
9947,surprise
9948,love
9949,happiness
9950,love
9951,love
9952,worry
9953,worry
9954,fun
9955,neutral
9956,worry
9957,love
9958,neutral
9959,surprise
9960,worry
9961,love
9962,love
9963,neutral
9964,happiness
9965,neutral
9966,love
9967,love
9968,fun
9969,neutral
9970,love
9971,surprise
9972,happiness
9973,happiness
9974,worry
9975,neutral
9976,neutral
9977,neutral
9978,worry
9979,love
9980,happiness
9981,love
9982,happiness
9983,worry
9984,surprise
9985,worry
9986,worry
9987,love
9988,happiness
9989,sadness
9990,worry
9991,neutral
9992,love
9993,fun
9994,neutral
9995,neutral
9996,love
9997,love
9998,happiness
9999,fun
